Documento compras,Material,Texto breve,Fecha documento,Fecha Ingreso,Promedio de LT,Cantidad 
5300001031,109997002,"MOTO BAJAJ PULSAR N 125CC CARB, PURPURA",2026-05-28 00:00:00,2026-06-19 00:00:00,22.00,4
5300001031,109997003,"MOTO BAJAJ PULSAR N 125CC CARB, CITRUS",2026-05-28 00:00:00,2026-06-19 00:00:00,22.00,4
5300001031,110080001,"MOTO BAJAJ PULSAR N 250CC UG, AZUL",2026-05-28 00:00:00,2026-06-19 00:00:00,22.00,11
4300000626,110117,PROMOCIONALES VELOCI MOTORS,2026-06-02 00:00:00,2026-06-03 00:00:00,1.00,42
4300000627,110117,PROMOCIONALES VELOCI MOTORS,2026-06-02 00:00:00,2026-06-03 00:00:00,1.00,36
4300000628,110117,PROMOCIONALES VELOCI MOTORS,2026-06-02 00:00:00,2026-06-10 00:00:00,8.00,46
4300000629,110117,PROMOCIONALES VELOCI MOTORS,2026-06-02 00:00:00,2026-06-03 00:00:00,1.00,40
4300000630,110117,PROMOCIONALES VELOCI MOTORS,2026-06-02 00:00:00,2026-06-03 00:00:00,1.00,36
4300000631,110117,PROMOCIONALES VELOCI MOTORS,2026-06-02 00:00:00,2026-06-03 00:00:00,1.00,38
4300000632,110117,PROMOCIONALES VELOCI MOTORS,2026-06-02 00:00:00,2026-06-10 00:00:00,8.00,50
4300000633,110117,PROMOCIONALES VELOCI MOTORS,2026-06-02 00:00:00,2026-06-09 00:00:00,7.00,56
4300000634,110117,PROMOCIONALES VELOCI MOTORS,2026-06-02 00:00:00,2026-06-09 00:00:00,7.00,42
4300000635,110117,PROMOCIONALES VELOCI MOTORS,2026-06-02 00:00:00,2026-06-09 00:00:00,7.00,48
4300000636,110117,PROMOCIONALES VELOCI MOTORS,2026-06-02 00:00:00,2026-06-09 00:00:00,7.00,42
4500631927,109582001,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",2026-06-02 00:00:00,2026-06-08 00:00:00,6.00,-2
5300001032,108726001,"MOTO BDS STARK 250CC, ROJO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,2
5300001032,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,10
5300001032,109233001,"MOTO BDS MAGMA 150CC, ROJO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,1
5300001032,109233002,"MOTO BDS MAGMA 150CC, NEGRO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,2
5300001032,109234002,"MOTO BDS STARK 300CC, AZUL",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,4
5300001032,109638001,"MOTO BDS HAWK 250CC, AZUL",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,3
5300001032,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,22
5300001033,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-06-02 00:00:00,2026-06-16 00:00:00,14.00,9
5300001033,109569001,"MOTO BDS SB 180CC, BLANCO",2026-06-02 00:00:00,2026-06-16 00:00:00,14.00,5
5300001033,109783001,"MOTO BDS RHINO 200CC, AZUL",2026-06-02 00:00:00,2026-06-16 00:00:00,14.00,5
5300001033,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-06-02 00:00:00,2026-06-16 00:00:00,14.00,20
5300001034,108721001,"MOTO BDS SAETA 150CC, AZUL",2026-06-02 00:00:00,2026-06-19 00:00:00,17.00,5
5300001034,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-06-02 00:00:00,2026-06-19 00:00:00,17.00,11
5300001034,109783001,"MOTO BDS RHINO 200CC, AZUL",2026-06-02 00:00:00,2026-06-19 00:00:00,17.00,3
5300001034,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-06-02 00:00:00,2026-06-19 00:00:00,17.00,22
5300001035,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,10
5300001035,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,4
5300001035,109233003,"MOTO BDS MAGMA 150CC, AZUL",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,6
5300001035,109234001,"MOTO BDS STARK 300CC, ROJO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,5
5300001035,109569002,"MOTO BDS SB 180CC, NEGRO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,1
5300001035,109783001,"MOTO BDS RHINO 200CC, AZUL",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,4
5300001035,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,10
5300001036,108721001,"MOTO BDS SAETA 150CC, AZUL",2026-06-02 00:00:00,2026-06-22 00:00:00,20.00,2
5300001036,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-06-02 00:00:00,2026-06-22 00:00:00,20.00,8
5300001036,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-06-02 00:00:00,2026-06-22 00:00:00,20.00,4
5300001036,109233004,"MOTO BDS MAGMA 150CC, GRIS",2026-06-02 00:00:00,2026-06-22 00:00:00,20.00,3
5300001036,109569001,"MOTO BDS SB 180CC, BLANCO",2026-06-02 00:00:00,2026-06-22 00:00:00,20.00,2
5300001036,109638001,"MOTO BDS HAWK 250CC, AZUL",2026-06-02 00:00:00,2026-06-22 00:00:00,20.00,7
5300001036,109783001,"MOTO BDS RHINO 200CC, AZUL",2026-06-02 00:00:00,2026-06-22 00:00:00,20.00,1
5300001036,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-06-02 00:00:00,2026-06-22 00:00:00,20.00,16
5300001037,108721001,"MOTO BDS SAETA 150CC, AZUL",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,2
5300001037,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,7
5300001037,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,4
5300001037,109233004,"MOTO BDS MAGMA 150CC, GRIS",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,2
5300001037,109569001,"MOTO BDS SB 180CC, BLANCO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,3
5300001037,109638001,"MOTO BDS HAWK 250CC, AZUL",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,8
5300001037,109783001,"MOTO BDS RHINO 200CC, AZUL",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,1
5300001037,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-06-02 00:00:00,2026-06-23 00:00:00,21.00,16
5300001038,108721001,"MOTO BDS SAETA 150CC, AZUL",2026-06-02 00:00:00,2026-06-26 00:00:00,24.00,1
5300001038,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-06-02 00:00:00,2026-06-26 00:00:00,24.00,9
5300001038,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-06-02 00:00:00,2026-06-26 00:00:00,24.00,4
5300001038,109233004,"MOTO BDS MAGMA 150CC, GRIS",2026-06-02 00:00:00,2026-06-26 00:00:00,24.00,2
5300001038,109569001,"MOTO BDS SB 180CC, BLANCO",2026-06-02 00:00:00,2026-06-26 00:00:00,24.00,2
5300001038,109638001,"MOTO BDS HAWK 250CC, AZUL",2026-06-02 00:00:00,2026-06-26 00:00:00,24.00,4
5300001038,109783001,"MOTO BDS RHINO 200CC, AZUL",2026-06-02 00:00:00,2026-06-26 00:00:00,24.00,2
5300001038,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-06-02 00:00:00,2026-06-26 00:00:00,24.00,17
5300001039,108652001,"MOTO DINAMO ADVENTURE ELITE 150CC, ROJO",2026-06-03 00:00:00,2026-06-03 00:00:00,0.00,1
5300001039,108690001,"MOTO DINAMO SCORPIO 200CC, ROJO",2026-06-03 00:00:00,2026-06-08 00:00:00,5.00,1
5300001039,108691001,"MOTO DINAMO U5 150CC, ROJO",2026-06-03 00:00:00,2026-06-08 00:00:00,5.00,1
5300001039,109118001,"MOTO DINAMO U2 150CC, ROJO",2026-06-03 00:00:00,2026-06-08 00:00:00,5.00,3
5300001039,109118002,"MOTO DINAMO U2 150CC, AZUL",2026-06-03 00:00:00,2026-06-08 00:00:00,5.00,1
5300001039,109118003,"MOTO DINAMO U2 150CC, PLATA",2026-06-03 00:00:00,2026-06-08 00:00:00,5.00,1
5300001039,109137003,"MOTO DINAMO ALIEN-R 175 CC, GRIS",2026-06-03 00:00:00,2026-06-05 00:00:00,2.00,1
5300001039,109138001,"MOTO DINAMO XTREME RLX 200CC, ROJO",2026-06-03 00:00:00,2026-06-03 00:00:00,1.00,2
5300001040,109031001,"MOTO BDS HAWK GT 250CC, AZUL",2026-06-04 00:00:00,2026-06-15 00:00:00,11.00,4
5300001040,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-06-04 00:00:00,2026-06-15 00:00:00,11.00,19
5300001040,109233002,"MOTO BDS MAGMA 150CC, NEGRO",2026-06-04 00:00:00,2026-06-15 00:00:00,11.00,4
5300001040,109233003,"MOTO BDS MAGMA 150CC, AZUL",2026-06-04 00:00:00,2026-06-15 00:00:00,11.00,13
5300001040,109783001,"MOTO BDS RHINO 200CC, AZUL",2026-06-04 00:00:00,2026-06-15 00:00:00,11.00,4
5300001041,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-06-04 00:00:00,2026-06-17 00:00:00,13.00,44
5300001042,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-06-04 00:00:00,2026-06-17 00:00:00,13.00,44
5300001043,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-06-04 00:00:00,2026-06-23 00:00:00,19.00,6
5300001043,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-06-04 00:00:00,2026-06-23 00:00:00,19.00,38
5300001044,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-06-04 00:00:00,2026-06-25 00:00:00,21.00,44
5300001045,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-06-04 00:00:00,2026-06-29 00:00:00,25.00,44
5300001046,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-06-04 00:00:00,2026-07-04 00:00:00,30.00,27
5300001046,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-06-04 00:00:00,2026-07-04 00:00:00,30.00,17
5300001048,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-06-04 00:00:00,2026-06-24 00:00:00,20.00,23
5300001048,109233001,"MOTO BDS MAGMA 150CC, ROJO",2026-06-04 00:00:00,2026-06-24 00:00:00,20.00,15
5300001048,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-06-04 00:00:00,2026-06-24 00:00:00,20.00,6
5300001049,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-06-04 00:00:00,2026-06-20 00:00:00,16.00,14
5300001049,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-06-04 00:00:00,2026-06-20 00:00:00,16.00,30
5300001050,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-06-04 00:00:00,2026-07-03 00:00:00,29.00,26
5300001050,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-06-04 00:00:00,2026-07-03 00:00:00,29.00,18
5300001051,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-06-04 00:00:00,2026-07-04 00:00:00,30.00,4
5300001051,108674001,"MOTO ISLO MUTANT 250CC, ROJO",2026-06-04 00:00:00,2026-07-04 00:00:00,30.00,17
5300001051,108808001,"MOTO CARABELA R250Z, ROJO",2026-06-04 00:00:00,2026-07-04 00:00:00,30.00,9
5300001051,109591001,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",2026-06-04 00:00:00,2026-07-04 00:00:00,30.00,1
5300001051,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-06-04 00:00:00,2026-07-04 00:00:00,30.00,14
5300001052,108668001,"MOTO CARABELA HUNTER 110CC, BLANCO",2026-06-04 00:00:00,2026-06-29 00:00:00,25.00,2
5300001052,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-06-04 00:00:00,2026-06-29 00:00:00,25.00,2
5300001052,108674001,"MOTO ISLO MUTANT 250CC, ROJO",2026-06-04 00:00:00,2026-06-29 00:00:00,25.00,15
5300001052,108808001,"MOTO CARABELA R250Z, ROJO",2026-06-04 00:00:00,2026-06-29 00:00:00,25.00,6
5300001052,109571001,"MOTO CARABELA KRONOS 200CC, TITANIO",2026-06-04 00:00:00,2026-06-29 00:00:00,25.00,8
5300001052,109591001,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",2026-06-04 00:00:00,2026-06-29 00:00:00,25.00,6
5300001052,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-06-04 00:00:00,2026-06-29 00:00:00,25.00,6
5300001053,108668001,"MOTO CARABELA HUNTER 110CC, BLANCO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,10
5300001053,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,10
5300001053,108674001,"MOTO ISLO MUTANT 250CC, ROJO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,4
5300001053,108808001,"MOTO CARABELA R250Z, ROJO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,6
5300001053,109571001,"MOTO CARABELA KRONOS 200CC, TITANIO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,9
5300001053,109591001,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,4
5300001053,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,2
5300001054,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-06-04 00:00:00,2026-06-19 00:00:00,15.00,14
5300001054,108674001,"MOTO ISLO MUTANT 250CC, ROJO",2026-06-04 00:00:00,2026-06-19 00:00:00,15.00,5
5300001054,108808001,"MOTO CARABELA R250Z, ROJO",2026-06-04 00:00:00,2026-06-19 00:00:00,15.00,20
5300001054,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-06-04 00:00:00,2026-06-19 00:00:00,15.00,6
5300001055,108668001,"MOTO CARABELA HUNTER 110CC, BLANCO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,10
5300001055,108674001,"MOTO ISLO MUTANT 250CC, ROJO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,10
5300001055,108808001,"MOTO CARABELA R250Z, ROJO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,8
5300001055,109571001,"MOTO CARABELA KRONOS 200CC, TITANIO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,3
5300001055,109591001,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,6
5300001055,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-06-04 00:00:00,2026-06-27 00:00:00,23.00,8
5300001056,108668001,"MOTO CARABELA HUNTER 110CC, BLANCO",2026-06-04 00:00:00,2026-06-24 00:00:00,20.00,10
5300001056,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-06-04 00:00:00,2026-06-24 00:00:00,20.00,10
5300001056,108674001,"MOTO ISLO MUTANT 250CC, ROJO",2026-06-04 00:00:00,2026-06-24 00:00:00,20.00,9
5300001056,108808001,"MOTO CARABELA R250Z, ROJO",2026-06-04 00:00:00,2026-06-24 00:00:00,20.00,16
5300001057,108663002,"MOTO CARABELA BAT 150CC, NEGRO",2026-06-04 00:00:00,2026-06-19 00:00:00,15.00,10
5300001057,108808001,"MOTO CARABELA R250Z, ROJO",2026-06-04 00:00:00,2026-06-19 00:00:00,15.00,20
5300001057,109571001,"MOTO CARABELA KRONOS 200CC, TITANIO",2026-06-04 00:00:00,2026-06-19 00:00:00,15.00,11
5300001057,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-06-04 00:00:00,2026-06-19 00:00:00,15.00,4
4500635000,109588002,"MOTO VELOCI XEVERUS EVO PRO 330CC, GRIS",2026-06-08 00:00:00,2026-07-20 00:00:00,42.00,-1
4500635001,109588002,"MOTO VELOCI XEVERUS EVO PRO 330CC, GRIS",2026-06-08 00:00:00,2026-07-20 00:00:00,42.00,-1
4500635002,109588002,"MOTO VELOCI XEVERUS EVO PRO 330CC, GRIS",2026-06-08 00:00:00,2026-07-20 00:00:00,42.00,-1
4500635004,109588002,"MOTO VELOCI XEVERUS EVO PRO 330CC, GRIS",2026-06-08 00:00:00,2026-07-20 00:00:00,42.00,-1
4500635005,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-06-08 00:00:00,2026-07-20 00:00:00,42.00,-1
4500635007,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-06-08 00:00:00,2026-07-20 00:00:00,42.00,-1
5300001058,110117,PROMOCIONALES VELOCI MOTORS,2026-06-08 00:00:00,2026-06-30 00:00:00,22.00,24
5300001058,109582001,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",2026-06-08 00:00:00,2026-06-30 00:00:00,22.00,22
5300001058,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-06-08 00:00:00,2026-06-30 00:00:00,22.00,28
5300001058,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-06-08 00:00:00,2026-06-30 00:00:00,22.00,2
5300001059,110117,PROMOCIONALES VELOCI MOTORS,2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,15
5300001059,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,5
5300001059,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,4
5300001059,109586001,"MOTO VELOCI BREAKSTORM SPORT 330CC, GRIS",2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,3
5300001059,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,30
5300001059,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,4
5300001059,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,2
5300001060,110117,PROMOCIONALES VELOCI MOTORS,2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,48
5300001060,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,6
5300001060,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,14
5300001060,109581001,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,2
5300001060,109583001,"MOTO VELOCI DEUS EVO SPORT 150CC, GRIS",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,14
5300001060,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,6
5300001060,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,8
5300001061,110117,PROMOCIONALES VELOCI MOTORS,2026-06-08 00:00:00,2026-07-01 00:00:00,23.00,52
5300001061,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-06-08 00:00:00,2026-07-01 00:00:00,23.00,2
5300001061,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-06-08 00:00:00,2026-07-01 00:00:00,23.00,12
5300001061,109582001,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",2026-06-08 00:00:00,2026-07-01 00:00:00,23.00,4
5300001061,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-06-08 00:00:00,2026-07-01 00:00:00,23.00,4
5300001061,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-06-08 00:00:00,2026-07-01 00:00:00,23.00,8
5300001061,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-06-08 00:00:00,2026-07-01 00:00:00,23.00,6
5300001061,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-06-08 00:00:00,2026-07-01 00:00:00,23.00,16
5300001062,110117,PROMOCIONALES VELOCI MOTORS,2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,38
5300001062,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,18
5300001062,109581001,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,2
5300001062,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,8
5300001062,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,6
5300001062,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,4
5300001062,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,2
5300001062,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,4
5300001063,110117,PROMOCIONALES VELOCI MOTORS,2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,52
5300001063,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,20
5300001063,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,6
5300001063,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,8
5300001063,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,4
5300001063,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,6
5300001063,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-06-08 00:00:00,2026-06-23 00:00:00,15.00,8
5300001064,110117,PROMOCIONALES VELOCI MOTORS,2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,32
5300001064,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,8
5300001064,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,14
5300001064,109582001,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,6
5300001064,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,16
5300001064,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,4
5300001065,110117,PROMOCIONALES VELOCI MOTORS,2026-06-08 00:00:00,2026-06-20 00:00:00,12.00,40
5300001065,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-06-08 00:00:00,2026-06-20 00:00:00,12.00,8
5300001065,108957002,"MOTOCARRO VELOCI COVALT 300CC, BLANCO",2026-06-08 00:00:00,2026-06-20 00:00:00,12.00,1
5300001065,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-06-08 00:00:00,2026-06-20 00:00:00,12.00,6
5300001065,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-06-08 00:00:00,2026-06-20 00:00:00,12.00,6
5300001065,109586001,"MOTO VELOCI BREAKSTORM SPORT 330CC, GRIS",2026-06-08 00:00:00,2026-06-20 00:00:00,12.00,4
5300001065,109932001,"MOTO VELOCI NOVAK EVO SPORT 150CC, VERDE",2026-06-08 00:00:00,2026-06-20 00:00:00,12.00,4
5300001065,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-06-08 00:00:00,2026-06-20 00:00:00,12.00,16
5300001066,110117,PROMOCIONALES VELOCI MOTORS,2026-06-08 00:00:00,2026-06-25 00:00:00,17.00,38
5300001066,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-06-08 00:00:00,2026-06-25 00:00:00,17.00,4
5300001066,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-06-08 00:00:00,2026-06-25 00:00:00,17.00,14
5300001066,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-06-08 00:00:00,2026-06-25 00:00:00,17.00,12
5300001066,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-06-08 00:00:00,2026-06-25 00:00:00,17.00,4
5300001066,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-06-08 00:00:00,2026-06-25 00:00:00,17.00,10
5300001066,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-06-08 00:00:00,2026-06-25 00:00:00,17.00,4
5300001067,110117,PROMOCIONALES VELOCI MOTORS,2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,12
5300001067,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,30
5300001067,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,10
5300001067,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-06-08 00:00:00,2026-06-29 00:00:00,21.00,2
5300001068,110117,PROMOCIONALES VELOCI MOTORS,2026-06-08 00:00:00,2026-06-24 00:00:00,16.00,46
5300001068,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-06-08 00:00:00,2026-06-24 00:00:00,16.00,2
5300001068,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-06-08 00:00:00,2026-06-24 00:00:00,16.00,12
5300001068,109581001,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",2026-06-08 00:00:00,2026-06-24 00:00:00,16.00,2
5300001068,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-06-08 00:00:00,2026-06-24 00:00:00,16.00,4
5300001068,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-06-08 00:00:00,2026-06-24 00:00:00,16.00,6
5300001068,109586001,"MOTO VELOCI BREAKSTORM SPORT 330CC, GRIS",2026-06-08 00:00:00,2026-06-24 00:00:00,16.00,2
5300001068,109931001,"MOTO VELOCI THYRON EVO SPORT 200C, VERDE",2026-06-08 00:00:00,2026-06-24 00:00:00,16.00,8
5300001068,109970001,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",2026-06-08 00:00:00,2026-06-24 00:00:00,16.00,14
5300001069,108652001,"MOTO DINAMO ADVENTURE ELITE 150CC, ROJO",2026-06-09 00:00:00,2026-06-11 00:00:00,2.50,2
